codice_belfiore,denominazione_comune,anno,mese,titolo,categoria,totale_accertato,totale_incassato
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da famiglie,27347146.51,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,4484014.32,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5223409.52,0.0
015146,Milano,2016,7,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,7,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute previdenziali e assistenziali al personale,25909860.39,0.0
015146,Milano,2016,7,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborsi spese elettorali a carico di altre amministrazioni,13362.55,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta di soggiorno,23176260.15,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli,2778259.18,0.0
015146,Milano,2016,7,TITOLO 1°: ENTRATE TRIBUTARIE,Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale,6205164.52,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti,10221465.69,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti,177749.4,0.0
015146,Milano,2016,7,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da comuni,4671470.39,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da asili nido,10442092.79,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da convitti, colonie, ostelli, stabilimenti termali",2371385.87,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da mense,597483.09,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da parcheggi custoditi e parchimetri,150231.06,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi di servizi produttivi,0.0,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi dei servizi pubblici,255986348.95,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da terreni e giacimenti,174460.21,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da fabbricati,41675761.81,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da altri beni materiali,165027.87,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Utili netti delle aziende speciali e partecipate, dividendi di società",82734708.2,0.0
015146,Milano,2016,7,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Recuperi vari,1912605.55,0.0
015146,Milano,2016,7,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Camere di commercio,31836.0,0.0
015146,Milano,2016,7,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso  spese per servizi per conto di terzi,94571026.93,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso altre forme,344563630.5,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Altre imposte,346632.05,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,TARI riscossa attraverso altre forme,80830165.81,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli,13433.39,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dallo Stato,79085947.08,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dalla Regione,207061794.73,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Unione europea,255552.08,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da città metropolitane,856474.8,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Enti di ricerca,36976.61,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da altri enti del settore pubblico,46500.0,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da asili nido,12023552.11,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da convitti, colonie, ostelli, stabilimenti termali",2482839.89,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da mense,673051.37,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da parcheggi custoditi e parchimetri,150231.06,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi di servizi produttivi,0.0,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi dei servizi pubblici,259428702.86,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da terreni e giacimenti,182052.59,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da fabbricati,49600245.19,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da altri beni materiali,165027.87,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Utili netti delle aziende speciali e partecipate, dividendi di società",82734708.2,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Recuperi vari,2035530.68,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Camere di commercio,31836.0,0.0
015146,Milano,2016,8,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,8,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,2681721.18,0.0
015146,Milano,2016,8,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso  ruoli,394058.14,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale IRPEF,123871511.47,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso i ruoli,60562.56,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme,17118273.21,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,12039.24,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,50865.02,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di istruttoria,337891.24,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri diritti,1031046.35,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Sanzioni amministrative, ammende, oblazioni",107473672.86,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da beni immateriali,99576.0,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da Cassa Depositi e Prestiti,79521.37,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per depositi,138954.35,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni da imprese e da soggetti privati,9304.0,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da famiglie,31068065.72,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,4484014.32,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5223409.52,0.0
015146,Milano,2016,8,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,47623346.75,0.0
015146,Milano,2016,8,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,10529504.42,0.0
015146,Milano,2016,8,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,1283948.35,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,40303839.92,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,14055370.66,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,1347407.96,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di segreteria e rogito,1023310.06,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da trasporto scolastico,145635.9,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da strutture residenziali per anziani,18120180.3,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni spazi e aree pubbliche,41517524.04,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni cimiteriali,3208574.22,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a breve termine,13029.3,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a medio-lungo termine,10813479.84,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da operazioni in derivati,24.5,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da enti del settore pubblico,18027723.03,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi,30.0,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di terreni e giacimenti,7655.81,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati residenziali,321604.58,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da famiglie,5914609.77,0.0
015146,Milano,2016,8,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui da Cassa depositi e prestiti - gestione CDP spa,55766101.93,0.0
015146,Milano,2016,8,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute previdenziali e assistenziali al personale,29231117.1,0.0
015146,Milano,2016,8,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborsi spese elettorali a carico di altre amministrazioni,13362.55,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta di soggiorno,26546832.15,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli,3284339.09,0.0
015146,Milano,2016,8,TITOLO 1°: ENTRATE TRIBUTARIE,Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale,6205164.52,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti,10221465.69,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti,207374.3,0.0
015146,Milano,2016,8,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da comuni,4671470.39,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da corsi extrascolastici,824812.95,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,2164656.0,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",1374980.18,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",4467929.6,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,9974.43,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,3738521.47,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,138.07,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,164222.6,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",80234.61,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,3290226.79,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,69112525.29,0.0
015146,Milano,2016,8,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,213570.37,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi da aree cimiteriali in diritto di superficie,781909.1,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di potenziali edificatori e di diritti di superficie,4690459.54,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale dallo Stato con vincolo di destinazione,104847584.92,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi per concessioni edilizie,31851014.85,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale da imprese,29567158.06,0.0
015146,Milano,2016,8,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Prelievi da conti bancari di deposito,65127158.14,0.0
015146,Milano,2016,8,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso  spese per servizi per conto di terzi,111778217.26,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso altre forme,346112725.14,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Altre imposte,347270.14,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,TARI riscossa attraverso altre forme,145277089.77,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli,14236.05,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dallo Stato,83027765.97,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dalla Regione,229408946.57,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Unione europea,461575.01,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da città metropolitane,856474.8,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Enti di ricerca,36976.61,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da altri enti del settore pubblico,47000.0,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da asili nido,12524416.29,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da convitti, colonie, ostelli, stabilimenti termali",2484666.89,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da mense,694939.53,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da parcheggi custoditi e parchimetri,150231.06,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi di servizi produttivi,0.0,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi dei servizi pubblici,317771508.49,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da terreni e giacimenti,186786.79,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da fabbricati,53456469.31,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da altri beni materiali,172422.8,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Utili netti delle aziende speciali e partecipate, dividendi di società",82734708.2,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Recuperi vari,2497481.52,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati non residenziali,37710.0,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi da aree cimiteriali in diritto di superficie,851591.5,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di potenziali edificatori e di diritti di superficie,4695642.45,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale dallo Stato con vincolo di destinazione,104847584.92,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi per concessioni edilizie,46156089.85,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale da imprese,30739995.19,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Prelievi da conti bancari di deposito,65127158.14,0.0
015146,Milano,2016,9,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui da Cassa depositi e prestiti - gestione CDP spa,62585170.38,0.0
015146,Milano,2016,9,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute previdenziali e assistenziali al personale,32585912.16,0.0
015146,Milano,2016,9,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborsi spese elettorali a carico di altre amministrazioni,13362.55,0.0
015146,Milano,2016,9,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso  ruoli,422316.79,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale IRPEF,151291203.8,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso i ruoli,63075.45,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme,17655777.19,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,12039.24,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,50865.02,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di istruttoria,543890.06,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri diritti,1113528.23,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Sanzioni amministrative, ammende, oblazioni",117886975.37,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da beni immateriali,108735.7,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da Cassa Depositi e Prestiti,79521.37,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per depositi,139517.71,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni da imprese e da soggetti privati,9304.0,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da famiglie,34050694.26,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di terreni e giacimenti,7655.81,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati residenziali,321604.58,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altre alienazioni di beni immobili,167997.0,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Unione europea,312308.89,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da famiglie,6163552.73,0.0
015146,Milano,2016,9,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso  spese per servizi per conto di terzi,130581362.14,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,40397660.37,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,14058010.66,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,1347407.96,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di segreteria e rogito,1141316.23,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da trasporto scolastico,145635.9,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da strutture residenziali per anziani,20204325.22,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni spazi e aree pubbliche,43982989.56,0.0
